0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64
1.3333332111111224e-07	4.550460051511208e-06	0.0	9.302325581395349e-07	0.0	0.00024174053182917003	0.0025806451612903226	0.0010099553089844351	0.0	0.0	0.0	0.0	0.0	0.11363636051769851	0.44444444791666665	1.3333331888889047e-07	0.0	1.3333331888889047e-07	1.4166665013889082e-07	2.5e-08	2.5e-08	0.0	2.5e-08	1.2499998750000125e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.9998558250188622	0.9945919326979602	0.22222222916666667	0.0	0.004143646408839779	0.00024174053182917003	0.0017979452242701827	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.002311643883935461	0.0010099553089844351	0.0	4.550460051511208e-06	9.323764457468017e-07	0.0	0.0	4.682590596421564e-06	0.9999997802078261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
0.0004947916213107681	1.3651380154533624e-05	6.851145168914984e-06	1.1782945736434109e-05	2.89875832083999e-07	0.0015310233682514101	0.016344086021505378	0.00639638362356809	0.0	0.00486431131592422	0.03280386740331492	0.016377898457029565	0.0	0.11192356522217937	0.3333501791267395	9.904499252533415e-05	0.00019748061401229835	0.0002949916347092396	1.4166665013889082e-07	0.00029494166666666665	9.83138916015625e-05	0.0002414584954213996	0.00029488333333333334	1.2499998750000125e-07	2.5e-08	2.5e-08	0.0	2.5e-08	2.5e-08	0.0	0.9998558262604473	0.9945919697494143	2.246105702718099e-05	1.684579277038574e-05	0.026243093922651933	0.0038275584206285255	0.01626712313108181	0.005878266993943752	3.453443799700056e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016267123301093183	0.00639638362356809	0.016377898457029565	1.3651380154533624e-05	1.1810101646126155e-05	6.851145168914984e-06	2.898758435825676e-07	1.4047771789264692e-05	0.9999997802078261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
0.0005113082864634071	1.3651380154533624e-05	6.851145168914984e-06	1.3643410852713179e-05	5.248278222994509e-07	0.0017727639000805803	0.0189247311827957	0.007406338932552525	0.0	0.008806963645673323	0.05939226519337017	0.029652616153779846	0.0	0.11192472968435964	0.33334963484573366	0.00010234832061799444	0.00020418363522871816	0.0003052833002609758	1.4166665013889082e-07	0.00020599166666666665	6.86638916015625e-05	0.0001686268493604914	0.00020594166666666665	1.2499998750000125e-07	3.3333333333333334e-08	3.3333333333333334e-08	0.0	3.3333333333333334e-08	3.3333333333333334e-08	0.0	0.9998558262604473	0.9945919919802868	2.17353515625e-05	1.6301513671875e-05	0.03038674033149171	0.00692989524576954	0.024143835215569433	0.013200318495838767	0.000174149660382952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024143836121103702	0.007406338932552525	0.029652616153779846	1.3651380154533624e-05	1.3674854537619758e-05	6.851145168914984e-06	5.248278431179119e-07	1.4047771789264692e-05	0.9999997802078261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
2.0916664749305732e-06	4.550460051511208e-06	6.851145168914984e-06	6.356589147286821e-06	1.739254992503994e-07	0.001651893634165995	0.01763440860215054	0.006901361278060307	0.0	0.0029185867895545315	0.01968232044198895	0.00982673907421774	0.0	0.11227423767236226	0.3361344537760417	7.694443822807323e-07	1.569425447316322e-06	2.0499997779166906e-06	1.2499998541666836e-07	3.3333333333333334e-08	3.3333333333333334e-08	0.0	3.3333333333333334e-08	1.3333332000000134e-07	8.333333333333334e-09	8.333333333333334e-09	0.0	8.333333333333334e-09	8.333333333333334e-09	0.0	0.9998558250188622	0.9945919697494143	0.0028011204427083334	0.0042016806640625	0.028314917127071824	0.0022965350523771154	0.01420376772897556	0.0018521652007634963	3.4285715648106167e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00641025641025641	0.01521832223590845	0.006901361278060307	0.00982673907421774	4.550460051511208e-06	6.371239045936478e-06	6.851145168914984e-06	1.7392550614954057e-07	4.682590596421564e-06	0.9999997802078261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
0.00020054164828368223	4.550460051511208e-06	6.851145168914984e-06	9.612403100775194e-06	3.7836424398332504e-07	0.0024979854955680903	0.02666666666666667	0.01043620485950583	0.0	0.006349206349206349	0.04281767955801105	0.02137746745970175	0.0	0.11192772698365493	0.3333610510559082	6.691943855117541e-05	0.00016323391748963186	0.00020011664498736345	1.4166665013889082e-07	4e-07	4e-07	0.0	4e-07	4.99999950000005e-07	2.5e-08	2.5e-08	0.0	2.5e-08	2.5e-08	0.0	0.9998558250188622	0.9945919697494143	2.7717722574869793e-05	4.1576583862304685e-05	0.04281767955801105	0.004995970991136181	0.02601027515892421	0.007177139649064546	5.148214067731585e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00641025641025641	0.027868151267444168	0.01043620485950583	0.02137746745970175	4.550460051511208e-06	9.634556606050284e-06	6.851145168914984e-06	3.78364258991983e-07	4.682590596421564e-06	0.9999997802078261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
1.374999873958345e-06	4.550460051511208e-06	6.851145168914984e-06	5.891472868217054e-06	1.6477152560564154e-07	0.0015310233682514101	0.016344086021505378	0.00639638362356809	0.0	0.0027649769585253456	0.018646408839779006	0.009309542280837859	0.0	0.11244018832711318	0.33771929817708335	5.3055550867509e-07	9.634002346771143e-07	1.3166665240277932e-06	1.4166665013889082e-07	3.3333333333333334e-08	3.3333333333333334e-08	0.0	3.3333333333333334e-08	1.3333332000000134e-07	2.5e-08	2.5e-08	0.0	2.5e-08	2.5e-08	0.0	0.9998558250188622	0.9945919697494143	0.00438596484375	0.006578947265625	0.026243093922651933	0.0021756647864625304	0.013304795116840469	0.0018521652007634963	3.4285715648106167e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00641025641025641	0.014255137284268676	0.00639638362356809	0.009309542280837859	4.550460051511208e-06	5.905050823063077e-06	6.851145168914984e-06	1.6477153214167e-07	4.682590596421564e-06	0.9999997802078261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
1.8416664978472377e-06	4.550460051511208e-06	6.851145168914984e-06	5.4263565891472865e-06	2.5325993750496755e-07	0.0014101531023368251	0.015053763440860216	0.005891405969075872	0.0	0.004249871991807476	0.028660220994475138	0.014309111283510043	0.0	0.1124076364412141	0.33653846158854167	6.861110579751758e-07	4.1530961171979573e-07	1.0249998889583453e-06	5.249999387500072e-07	4.083333333333333e-07	4.083333333333333e-07	0.0	4.083333333333333e-07	5.083332825000051e-07	4.083333333333333e-07	4.083333333333333e-07	0.0	4.083333333333333e-07	4.083333333333333e-07	0.0	0.9998558250188622	0.9945919697494143	0.0032051282552083334	0.0048076923828125	0.024171270718232045	0.003344077356970185	0.016241438754527875	0.005556495199175287	3.085714340209961e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00641025641025641	0.017401541459625275	0.005891405969075872	0.014309111283510043	4.550460051511208e-06	5.4388626001896765e-06	6.851145168914984e-06	2.532599475510854e-07	4.682590596421564e-06	0.9999997802078261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
2.0499998120833506e-06	4.550460051511208e-06	6.851145168914984e-06	6.821705426356589e-06	5.248278222994509e-07	0.0017727639000805803	0.0189247311827957	0.007406338932552525	0.0	0.008806963645673323	0.05939226519337017	0.029652616153779846	0.0	0.11271615353180367	0.33619456380208335	7.555554525109523e-07	1.5250714525133104e-06	1.9999997833333567e-06	1.4166665013889082e-07	2.5e-08	2.5e-08	0.0	2.5e-08	1.2499998750000125e-07	2.5e-08	2.5e-08	0.0	2.5e-08	2.5e-08	0.0	0.9998558257638133	0.9945919919802868	0.00286123046875	0.004291845703125	0.03038674033149171	0.00692989524576954	0.028527396643938004	0.01481732160610797	0.00021942858014787947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00641025641025641	0.03056506913203554	0.007406338932552525	0.029652616153779846	4.550460051511208e-06	6.837427268809879e-06	6.851145168914984e-06	5.248278431179119e-07	4.682590596421564e-06	0.9999998025595727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
1.8249998327083486e-06	4.550460051511208e-06	6.851145168914984e-06	1.0852713178294573e-05	6.04162260554019e-07	0.0028203062046736503	0.030107526881720432	0.011782811938151744	0.0	0.010138248847926268	0.06837016574585636	0.03413498836307215	0.0	0.11303685013535231	0.3365695794270833	6.805554606359514e-07	1.3310463870958308e-06	1.7666664752777984e-06	1.4166665013889082e-07	2.5e-08	2.5e-08	0.0	2.5e-08	1.2499998750000125e-07	3.3333333333333334e-08	3.3333333333333334e-08	0.0	3.3333333333333334e-08	3.3333333333333334e-08	0.0	0.9998558250188622	0.9945919697494143	0.00323624609375	0.004854369140625	0.04834254143646409	0.00797743755036261	0.03631849261577546	0.01481732160610797	0.00021942858014787947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00641025641025641	0.038912672046246925	0.011782811938151744	0.03413498836307215	4.550460051511208e-06	1.0877725200379353e-05	6.851145168914984e-06	6.041622845194567e-07	4.682590596421564e-06	0.9999997802078261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
0.0009651415781953553	1.3651380154533624e-05	1.3702290337829969e-05	8.992248062015503e-06	1.3608907485206691e-06	0.0011684125705076552	0.012473118279569893	0.004881450660091437	0.0	0.011418330773169482	0.07700276243093923	0.038444961641237826	0.0	0.11192482727234809	0.3333448470408122	0.00013797021617301824	0.00040450668216669705	0.0007640499172279256	1.4166665013889082e-07	0.0009632666666666667	0.0003210888997395833	0.0007887655495800335	0.0009632166666666667	1.2499998750000125e-07	0.0007657583333333333	0.000255252783203125	0.0006283875525900774	0.0007657	2.5e-08	0.0	0.9998558262604473	0.9945920068008686	1.1513707478841146e-05	1.727056121826172e-05	0.020027624309392266	0.008984689766317486	0.03452720710835085	0.021609741812259407	0.0004667162649972098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00641025641025641	0.03329409316168157	0.004881450660091437	0.038444961641237826	1.3651380154533624e-05	9.01297230888575e-06	1.3702290337829969e-05	1.3608908025034227e-06	1.4047771789264692e-05	0.9999997802078261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
